"","id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name"
"294",3640,274,"Козельск",35.784370581155,54.0312884695653,16.4,27,"условно комфортный климат",41,29,25,33,24,31,183,"https://api.индекс-городов.рф/uploads/city/emblem/3640/thumb_297_Kozelsk.png","Калужская область","Малый город"
"295",3641,320,"Козловка",48.2467832533648,55.8348029670016,8.6,27,"условно комфортный климат",27,27,27,29,27,33,170,"https://api.индекс-городов.рф/uploads/city/emblem/3641/thumb_298_Kozlovka.png","Чувашская Республика","Малый город"
"296",3642,311,"Козьмодемьянск",46.5541573551324,56.3266347921348,20.1,27,"условно комфортный климат",33,29,39,44,33,47,225,"https://api.индекс-городов.рф/uploads/city/emblem/3642/thumb_299_Kozmodemiansk.png","Республика Марий Эл","Малый город"
"297",3643,287,"Кола",33.0247090878998,68.873966853115,9.7,27,"тяжелые климатические условия",52,43,19,27,26,39,206,"https://api.индекс-городов.рф/uploads/city/emblem/3643/thumb_300_Kola.png","Мурманская область","Малый город"
"298",3644,278,"Кологрив",44.3258035629788,58.8221270240237,2.9,28,"условно комфортный климат",31,28,12,30,25,29,155,"https://api.индекс-городов.рф/uploads/city/emblem/3644/thumb_301_Kologriv.png","Костромская область","Малый город"
"299",3645,331,"Колпашево",82.9685185539217,58.3138615236607,22.9,27,"тяжелые климатические условия",25,26,32,16,21,39,159,"https://api.индекс-городов.рф/uploads/city/emblem/3645/thumb_302_kolpashevo.png","Томская область","Малый город"
"300",3646,265,"Кольчугино",39.3729935691448,56.3089487499367,42,26,"условно комфортный климат",40,31,32,28,32,33,196,"https://api.индекс-городов.рф/uploads/city/emblem/3646/thumb_303_kolchugino.gif","Владимирская область","Малый город"
"301",3647,283,"Коммунар",30.4123260212358,59.6271963460722,22.2,27,"условно комфортный климат",38,41,29,24,11,33,176,"https://api.индекс-городов.рф/uploads/city/emblem/3647/thumb_304_kommunar.png","Ленинградская область","Малый город"
"302",3648,271,"Комсомольск",40.3821973045869,57.0279700579998,8,27,"условно комфортный климат",34,35,23,32,23,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/3648/thumb_305_komsomolsk.png","Ивановская область","Малый город"
"303",3649,330,"Конаково",36.7754290535136,56.7145487621727,36.5,26,"условно комфортный климат",39,37,31,17,31,39,194,"https://api.индекс-городов.рф/uploads/city/emblem/3649/thumb_306_konakovo.png","Тверская область","Малый город"
"304",3650,308,"Кондопога",34.2590789535276,62.2068763547246,29.2,26,"условно комфортный климат",29,40,29,31,29,35,193,"https://api.индекс-городов.рф/uploads/city/emblem/3650/thumb_307_kondopoga.png","Республика Карелия","Малый город"
"305",3651,274,"Кондрово",35.9241412513532,54.7989732556964,14.6,27,"условно комфортный климат",33,33,16,21,30,35,168,"https://api.индекс-городов.рф/uploads/city/emblem/3651/thumb_308_Kondrovo.png","Калужская область","Малый город"
"306",3652,321,"Константиновск",41.1037541240937,47.5829585871546,16.9,27,"условно комфортный климат",35,38,23,24,14,41,175,"https://api.индекс-городов.рф/uploads/city/emblem/3652/thumb_309_konstantinovsk.png","Ростовская область","Малый город"
"307",3653,322,"Кораблино",40.0304077335829,53.9233194459303,11.1,27,"условно комфортный климат",26,41,32,20,23,40,182,"https://api.индекс-городов.рф/uploads/city/emblem/3653/thumb_310_korablino.gif","Рязанская область","Малый город"
"308",3654,279,"Кореновск",39.4397361436479,45.4630244258893,42.4,26,"условно комфортный климат",32,23,22,18,24,30,149,"https://api.индекс-городов.рф/uploads/city/emblem/3654/thumb_311_korenovsk.png","Краснодарский край","Малый город"
"309",3655,337,"Коркино",61.3817052421443,54.8927146583705,34,26,"условно комфортный климат",42,29,26,18,30,34,179,"https://api.индекс-городов.рф/uploads/city/emblem/3655/thumb_312_korkino.png","Челябинская область","Малый город"
"310",3656,263,"Короча",37.1915305523048,50.8107211046987,5.8,27,"условно комфортный климат",37,32,26,43,24,34,196,"https://api.индекс-городов.рф/uploads/city/emblem/3656/thumb_313_korocha.png","Белгородская область","Малый город"
"311",3657,325,"Корсаков",142.790429961849,46.6324752419043,34,26,"условно комфортный климат",22,26,32,25,34,35,174,"https://api.индекс-городов.рф/uploads/city/emblem/3657/thumb_314_korsakov.png","Сахалинская область","Малый город"
"312",3658,261,"Коряжма",47.1242639418776,61.2909568139312,35.7,26,"условно комфортный климат",42,39,21,24,33,36,195,"https://api.индекс-городов.рф/uploads/city/emblem/3658/thumb_315_koryazhma.png","Архангельская область","Малый город"
"313",3659,265,"Костерево",39.6344583563901,55.9379373607445,8.1,27,"условно комфортный климат",32,31,23,26,21,39,172,"https://api.индекс-городов.рф/uploads/city/emblem/3659/thumb_316_kosterevo.png","Владимирская область","Малый город"
"314",3660,308,"Костомукша",30.61117164808,64.5867171172036,29.6,26,"тяжелые климатические условия",37,30,20,30,26,36,179,"https://api.индекс-городов.рф/uploads/city/emblem/3660/thumb_317_kostomuksha.png","Республика Карелия","Малый город"
"315",3661,286,"Котельники",37.8647341902636,55.6548210569272,49,26,"условно комфортный климат",52,43,14,40,42,41,232,"https://api.индекс-городов.рф/uploads/city/emblem/3661/thumb_318_kotelniki.png","Московская область","Малый город"
"316",3662,266,"Котельниково",43.1418697671418,47.6294100542098,20.4,27,"условно комфортный климат",32,39,19,20,25,32,167,"https://api.индекс-городов.рф/uploads/city/emblem/3662/thumb_319_kotelnikovo.png","Волгоградская область","Малый город"
"317",3663,277,"Котельнич",48.3235777904688,58.3061958987095,22.9,27,"условно комфортный климат",35,31,28,21,22,34,171,"https://api.индекс-городов.рф/uploads/city/emblem/3663/thumb_320_kotelnich.png","Кировская область","Малый город"
"318",3664,266,"Котово",44.8043447621647,50.3209163977546,21.4,27,"условно комфортный климат",31,37,19,32,27,35,181,"https://api.индекс-городов.рф/uploads/city/emblem/3664/thumb_321_kotovo.gif","Волгоградская область","Малый город"
"319",3665,329,"Котовск",41.5053106621573,52.5919801299928,29,26,"условно комфортный климат",55,37,28,24,28,31,203,"https://api.индекс-городов.рф/uploads/city/emblem/3665/thumb_322_kotovsk.png","Тамбовская область","Малый город"
"320",3666,271,"Кохма",41.0984205322617,56.9320202070411,30.2,26,"условно комфортный климат",47,26,34,31,21,26,185,"https://api.индекс-городов.рф/uploads/city/emblem/3666/thumb_323_kokhma.png","Ивановская область","Малый город"
"321",3667,267,"Красавино",46.4711149751088,60.9614942008344,5.9,27,"условно комфортный климат",29,30,32,18,20,30,159,"https://api.индекс-городов.рф/uploads/city/emblem/3667/thumb_324_krasavino.jpg","Вологодская область","Малый город"
"322",3668,324,"Красноармейск",45.699940570022,51.0194823817707,22.3,27,"условно комфортный климат",26,34,19,25,28,38,170,"https://api.индекс-городов.рф/uploads/city/emblem/3668/thumb_325_krasnoarmeysk.png","Саратовская область","Малый город"
"323",3669,286,"Красноармейск",38.1291403294939,56.1080963276766,26.3,26,"условно комфортный климат",39,38,31,44,30,34,216,"https://api.индекс-городов.рф/uploads/city/emblem/3669/thumb_326_krasnoarmeysk.png","Московская область","Малый город"
"324",3670,296,"Красновишерск",57.0776101345883,60.4031159356547,14.8,27,"условно комфортный климат",39,30,22,21,20,37,169,"https://api.индекс-городов.рф/uploads/city/emblem/3670/thumb_327_krasnovishersk.png","Пермский край","Малый город"
"325",3671,286,"Краснозаводск",38.2496615412606,56.4389748859342,12.8,27,"условно комфортный климат",28,34,27,29,27,32,177,"https://api.индекс-городов.рф/uploads/city/emblem/3671/thumb_328_krasnozavodsk.png","Московская область","Малый город"
"326",3672,273,"Краснознаменск",22.4930117176718,54.9443336502041,3.1,28,"условно комфортный климат",23,41,34,15,27,31,171,"https://api.индекс-городов.рф/uploads/city/emblem/3672/thumb_329_krasnoznamensk.png","Калининградская область","Малый город"
"327",3673,310,"Красноперекопск",33.8142217856523,45.9596378118415,24.9,27,"условно комфортный климат",30,34,31,14,19,30,158,"https://api.индекс-городов.рф/uploads/city/emblem/3673/thumb_330_krasnoperekopsk.png","Республика Крым","Малый город"
"328",3674,266,"Краснослободск",44.5735599581941,48.6930182719632,17.1,27,"условно комфортный климат",31,34,23,13,26,34,161,"https://api.индекс-городов.рф/uploads/city/emblem/3674/thumb_331_krasnoslobodsk.png","Волгоградская область","Малый город"
"329",3675,312,"Краснослободск",43.7881026927758,54.4227047035082,9.2,27,"условно комфортный климат",21,32,26,21,22,27,149,"https://api.индекс-городов.рф/uploads/city/emblem/3675/thumb_332_krasnoslobodsk.png","Республика Мордовия","Малый город"
"330",3676,326,"Красноуральск",60.0834681539432,58.3436662990169,22.5,27,"условно комфортный климат",35,35,28,15,26,30,169,"https://api.индекс-городов.рф/uploads/city/emblem/3676/thumb_333_krasnouralsk.png","Свердловская область","Малый город"
"331",3677,326,"Красноуфимск",57.7770188433856,56.6199382583732,37.7,26,"условно комфортный климат",30,30,18,25,33,40,176,"https://api.индекс-городов.рф/uploads/city/emblem/3677/thumb_334_krasnoufimsk.png","Свердловская область","Малый город"
"332",3678,324,"Красный Кут",46.9622717342307,50.9570810007905,14.1,27,"условно комфортный климат",36,31,26,26,20,30,169,"https://api.индекс-городов.рф/uploads/city/emblem/3678/thumb_335_krasny_kut.png","Саратовская область","Малый город"
"333",3679,321,"Красный Сулин",40.0580300721256,47.8699749859805,37.6,26,"условно комфортный климат",41,33,11,12,29,32,158,"https://api.индекс-городов.рф/uploads/city/emblem/3679/thumb_336_krasny_sulin.png","Ростовская область","Малый город"
"334",3680,330,"Красный Холм",37.1215716166794,58.0605511496738,5,28,"условно комфортный климат",33,33,21,28,19,37,171,"https://api.индекс-городов.рф/uploads/city/emblem/3680/thumb_337_krasnii_holm.png","Тверская область","Малый город"
"335",3681,274,"Кременки",37.1216670663648,54.887355689271,10.3,27,"условно комфортный климат",46,40,18,29,26,32,191,"https://api.индекс-городов.рф/uploads/city/emblem/3681/thumb_338_kremenki.png","Калужская область","Малый город"
"336",3682,286,"Кубинка",36.728784401441,55.576260834835,20.1,27,"условно комфортный климат",38,33,21,32,18,37,179,"https://api.индекс-городов.рф/uploads/city/emblem/3682/thumb_339_kubinka.png","Московская область","Малый город"
"337",3683,293,"Кувандык",57.3741688574495,51.4759536370475,23.3,27,"условно комфортный климат",32,34,24,19,17,38,164,"https://api.индекс-городов.рф/uploads/city/emblem/3683/thumb_340_kuvandik.png","Оренбургская область","Малый город"
"338",3684,330,"Кувшиново",34.1560390820392,57.0293839570394,8.9,27,"условно комфортный климат",32,37,27,18,21,30,165,"https://api.индекс-городов.рф/uploads/city/emblem/3684/thumb_341_kuvshinovo.png","Тверская область","Малый город"
"339",3685,296,"Кудымкар",54.6394859360481,59.0181213245316,30.4,26,"условно комфортный климат",21,26,28,28,27,37,167,"https://api.индекс-городов.рф/uploads/city/emblem/3685/thumb_342_kudymkar.png","Пермский край","Малый город"
"340",3686,291,"Куйбышев",78.3214870867781,55.4488200634175,43.5,26,"условно комфортный климат",27,26,18,29,26,37,163,"https://api.индекс-городов.рф/uploads/city/emblem/3686/thumb_343_kuybishev.png","Новосибирская область","Малый город"
"341",3687,289,"Кулебаки",42.5256207545025,55.4157271853449,31.8,26,"условно комфортный климат",26,29,26,20,31,34,166,"https://api.индекс-городов.рф/uploads/city/emblem/3687/thumb_344_Kylebaki_rayon.png","Нижегородская область","Малый город"
"342",3688,291,"Купино",77.3004043153911,54.3800761524851,13.8,27,"условно комфортный климат",28,28,20,13,18,34,141,"https://api.индекс-городов.рф/uploads/city/emblem/3688/thumb_345_kupino.png","Новосибирская область","Малый город"
"343",3689,279,"Курганинск",40.5901240523937,44.8906652787684,48.2,26,"условно комфортный климат",29,23,28,18,25,33,156,"https://api.индекс-городов.рф/uploads/city/emblem/3689/thumb_346_kurganinsk.png","Краснодарский край","Малый город"
"344",3690,325,"Курильск",147.877949048576,45.2304648093123,1.5,28,"условно комфортный климат",18,41,34,20,21,35,169,"https://api.индекс-городов.рф/uploads/city/emblem/3690/thumb_347_kurilsk.png","Сахалинская область","Малый город"
"345",3691,265,"Курлово",40.612950481631,55.4529530554664,5.7,27,"условно комфортный климат",24,25,24,17,18,29,137,"https://api.индекс-городов.рф/uploads/city/emblem/3691/thumb_348_kurlovo.gif","Владимирская область","Малый город"
"346",3692,286,"Куровское",38.9145436869908,55.5823421189634,20.6,27,"условно комфортный климат",45,31,18,43,30,34,201,"https://api.индекс-городов.рф/uploads/city/emblem/3692/thumb_349_kurovskoe.png","Московская область","Малый город"
"347",3693,281,"Куртамыш",64.4284043717089,54.9426236983504,16.5,27,"условно комфортный климат",30,18,24,25,14,30,141,"https://api.индекс-городов.рф/uploads/city/emblem/3693/thumb_350_kurtamysh.png","Курганская область","Малый город"
"348",3694,282,"Курчатов",35.6615396588499,51.6637620146658,38.1,26,"условно комфортный климат",46,42,33,19,25,35,200,"https://api.индекс-городов.рф/uploads/city/emblem/3694/thumb_351_kurcatov.gif","Курская область","Малый город"
"349",3695,337,"Куса",59.4385186906917,55.3436126028005,16.7,27,"условно комфортный климат",40,27,32,21,23,34,177,"https://api.индекс-городов.рф/uploads/city/emblem/3695/thumb_352_kusa.png","Челябинская область","Малый город"
"350",3696,326,"Кушва",59.7466760092189,58.2817274051763,27.2,26,"условно комфортный климат",30,27,23,20,28,28,156,"https://api.индекс-городов.рф/uploads/city/emblem/3696/thumb_353_kushva.png","Свердловская область","Малый город"
"351",3697,337,"Кыштым",60.5448829233992,55.7080835630267,36.2,26,"условно комфортный климат",44,34,21,31,33,27,190,"https://api.индекс-городов.рф/uploads/city/emblem/3697/thumb_354_kyshtym.gif","Челябинская область","Малый город"
"352",3698,302,"Кяхта",106.45157346569,50.3623847145145,20.3,27,"условно комфортный климат",31,33,18,21,21,31,155,"https://api.индекс-городов.рф/uploads/city/emblem/3698/thumb_355_kyahta.png","Республика Бурятия","Малый город"
"353",3699,339,"Лабытнанги",66.3503148525382,66.6785265508828,26.3,26,"тяжелые климатические условия",17,31,41,28,31,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/3699/thumb_356_labytnangi.png","Ямало-Ненецкий автономный округ","Малый город"
"354",3700,306,"Лагань",47.3520732748782,45.4014007285777,12.8,27,"условно комфортный климат",34,30,14,24,19,25,146,"https://api.индекс-городов.рф/uploads/city/emblem/3700/thumb_357_lagan.gif","Республика Калмыкия","Малый город"
"355",3701,273,"Ладушкин",20.1600264107373,54.5714792651613,3.9,28,"условно комфортный климат",31,40,33,14,17,31,166,"https://api.индекс-городов.рф/uploads/city/emblem/3701/thumb_358_ladushkin.png","Калининградская область","Малый город"
"356",3702,315,"Лаишево",49.5442749190877,55.4057158470419,8.8,27,"условно комфортный климат",33,35,20,24,17,34,163,"https://api.индекс-городов.рф/uploads/city/emblem/3702/thumb_359_laishevo.png","Республика Татарстан","Малый город"
"357",3703,265,"Лакинск",39.9482346266296,56.0170758401589,14.1,27,"условно комфортный климат",27,34,26,26,19,34,166,"https://api.индекс-городов.рф/uploads/city/emblem/3703/thumb_360_lakinsk.gif","Владимирская область","Малый город"
"358",3704,336,"Лангепас",75.1804965591626,61.2568402167992,44.6,26,"тяжелые климатические условия",40,35,32,20,37,38,202,"https://api.индекс-городов.рф/uploads/city/emblem/3704/thumb_361_langepas.png","Ханты-Мансийский автономный округ","Малый город"
"359",3705,308,"Лахденпохья",30.1779851980661,61.5242354781758,7.1,27,"условно комфортный климат",14,31,33,14,20,36,148,"https://api.индекс-городов.рф/uploads/city/emblem/3705/thumb_362_lakhdenpokhia.png","Республика Карелия","Малый город"
"360",3706,284,"Лебедянь",39.1467718873261,53.0245455630438,19.2,27,"условно комфортный климат",42,27,23,30,26,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/3706/thumb_363_lebedyan.png","Липецкая область","Малый город"
"361",3707,266,"Ленинск",45.2078078795109,48.7118096822862,14.4,27,"условно комфортный климат",34,21,11,14,26,35,141,"https://api.индекс-городов.рф/uploads/city/emblem/3707/thumb_364_leninsk.gif","Волгоградская область","Малый город"
"362",3708,313,"Ленск",114.909691970529,60.7240891484087,23.2,27,"тяжелые климатические условия",22,19,15,22,18,31,127,"https://api.индекс-городов.рф/uploads/city/emblem/3708/thumb_365_lensk.gif","Республика Саха (Якутия)","Малый город"
"363",3709,328,"Лермонтов",42.9578095514806,44.1059990849329,22.9,27,"условно комфортный климат",45,42,13,19,29,34,182,"https://api.индекс-городов.рф/uploads/city/emblem/3709/thumb_366_lermontov.png","Ставропольский край","Малый город"
"364",3710,297,"Лесозаводск",133.401854410451,45.4690691623193,35.1,26,"условно комфортный климат",28,17,29,7,18,29,128,"https://api.индекс-городов.рф/uploads/city/emblem/3710/thumb_367_lesozavodsk.gif","Приморский край","Малый город"
"365",3711,294,"Ливны",37.5880736374309,52.4179082610273,47.2,26,"условно комфортный климат",40,34,38,33,33,33,211,"https://api.индекс-городов.рф/uploads/city/emblem/3711/thumb_368_livny.png","Орловская область","Малый город"
"366",3712,286,"Ликино-Дулево",38.9508548501673,55.7137174482153,28.8,26,"условно комфортный климат",35,25,26,32,29,31,178,"https://api.индекс-городов.рф/uploads/city/emblem/3712/thumb_369_likino-dulevo.png","Московская область","Малый город"
"367",3713,332,"Липки",37.7008373649459,53.9438771650449,8.1,27,"условно комфортный климат",19,24,29,30,16,35,153,"https://api.индекс-городов.рф/uploads/city/emblem/3713/thumb_370_lipki.gif","Тульская область","Малый город"
"368",3714,330,"Лихославль",35.4636232865834,57.1266865307749,11.4,27,"условно комфортный климат",44,26,26,30,17,36,179,"https://api.индекс-городов.рф/uploads/city/emblem/3714/thumb_371_likhoslavl.png","Тверская область","Малый город"
"369",3715,283,"Лодейное Поле",33.5380743837388,60.7276706683761,19,27,"условно комфортный климат",36,36,22,38,27,39,198,"https://api.индекс-городов.рф/uploads/city/emblem/3715/thumb_372_lodeinoe_pole.gif","Ленинградская область","Малый город"
"370",3716,286,"Лосино-Петровский",38.1972534967512,55.8701020563133,25.4,26,"условно комфортный климат",52,24,35,39,31,38,219,"https://api.индекс-городов.рф/uploads/city/emblem/3716/thumb_373_losino-petrovsky.png","Московская область","Малый город"
"371",3717,283,"Луга",29.8499674928673,58.7380325563626,34.6,26,"условно комфортный климат",33,36,39,35,31,34,208,"https://api.индекс-городов.рф/uploads/city/emblem/3717/thumb_374_luga.gif","Ленинградская область","Малый город"
"372",3718,277,"Луза",47.2660645270161,60.6247905816787,9.9,27,"условно комфортный климат",20,30,24,18,13,33,138,"https://api.индекс-городов.рф/uploads/city/emblem/3718/thumb_375_luza.png","Кировская область","Малый город"
"373",3719,289,"Лукоянов",44.4723718843819,55.0358181931426,13.8,27,"условно комфортный климат",32,24,27,27,21,33,164,"https://api.индекс-городов.рф/uploads/city/emblem/3719/thumb_376_lukoyanov.png","Нижегородская область","Малый город"
"374",3720,286,"Луховицы",39.0256453388127,54.9495176754043,30.4,26,"условно комфортный климат",41,29,17,30,28,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/3720/thumb_377_lukhovitsy.png","Московская область","Малый город"
"375",3721,289,"Лысково",45.0328250697155,56.0335742415497,21.1,27,"условно комфортный климат",36,35,30,25,22,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/3721/thumb_378_lyskovo.png","Нижегородская область","Малый город"
"376",3722,282,"Льгов",35.2675720240213,51.655230859742,18.1,27,"условно комфортный климат",37,32,30,26,13,41,179,"https://api.индекс-городов.рф/uploads/city/emblem/3722/thumb_379_lgov.png","Курская область","Малый город"
"377",3723,283,"Любань",31.2470666542926,59.3484329028927,4.4,28,"условно комфортный климат",35,21,29,31,17,30,163,"https://api.индекс-городов.рф/uploads/city/emblem/3723/thumb_380_luban.gif","Ленинградская область","Малый город"
"378",3724,340,"Любим",40.687279596394,58.355734205169,5,27,"условно комфортный климат",26,30,30,27,29,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/3724/thumb_381_lyubim.png","Ярославская область","Малый город"
"379",3725,274,"Людиново",34.4423813590627,53.8465838013915,37.3,26,"условно комфортный климат",39,32,16,22,28,35,172,"https://api.индекс-городов.рф/uploads/city/emblem/3725/thumb_382_lyudinovo.png","Калужская область","Малый город"
"380",3726,336,"Лянтор",72.1904075122277,61.633444307749,41.2,26,"тяжелые климатические условия",28,35,24,19,31,34,171,"https://api.индекс-городов.рф/uploads/city/emblem/3726/thumb_383_luantor.png","Ханты-Мансийский автономный округ","Малый город"
"381",3727,304,"Магас",44.8161570616845,43.1694077552606,12.2,27,"условно комфортный климат",49,43,19,20,14,36,181,"https://api.индекс-городов.рф/uploads/city/emblem/3727/thumb_384_magas.png","Республика Ингушетия","Малый город"
"382",3728,305,"Майский",44.0620271356755,43.6334913111365,26.7,26,"условно комфортный климат",39,17,19,20,25,38,158,"https://api.индекс-городов.рф/uploads/city/emblem/3728/thumb_385_Maiskiy.png","Республика Кабардино-Балкария","Малый город"
"383",3729,325,"Макаров",142.776054917044,48.6211046760696,6.3,27,"условно комфортный климат",26,34,28,21,21,41,171,"https://api.индекс-городов.рф/uploads/city/emblem/3729/thumb_386_Makarov.png","Сахалинская область","Малый город"
"384",3730,278,"Макарьев",43.8080722781301,57.8689511492788,6.4,27,"условно комфортный климат",38,31,21,24,18,37,169,"https://api.индекс-городов.рф/uploads/city/emblem/3730/thumb_387_makariev.png","Костромская область","Малый город"
"385",3731,281,"Макушино",67.2426409734649,55.2067777753396,7.7,27,"условно комфортный климат",19,28,22,23,12,35,139,"https://api.индекс-городов.рф/uploads/city/emblem/3731/thumb_388_Makushino.png","Курганская область","Малый город"
"386",3732,290,"Малая Вишера",32.2201001791356,58.8472339132876,10.3,27,"условно комфортный климат",29,31,20,31,31,30,172,"https://api.индекс-городов.рф/uploads/city/emblem/3732/thumb_389_malaya_vishera.png","Новгородская область","Малый город"
"387",3733,304,"Малгобек",44.6414769853987,43.5303956326399,38.6,26,"условно комфортный климат",41,23,21,10,14,35,144,"https://api.индекс-городов.рф/uploads/city/emblem/3733/thumb_390_malgobek.png","Республика Ингушетия","Малый город"
"388",3734,277,"Малмыж",50.6897256174261,56.521408525671,7.2,27,"условно комфортный климат",29,31,26,27,19,36,168,"https://api.индекс-городов.рф/uploads/city/emblem/3734/thumb_391_malmizh.png","Кировская область","Малый город"
"389",3735,294,"Малоархангельск",36.4995513507554,52.4044596232122,3.2,28,"условно комфортный климат",42,25,19,36,27,29,178,"https://api.индекс-городов.рф/uploads/city/emblem/3735/thumb_392_maloarhangelsk.png","Орловская область","Малый город"
"390",3736,274,"Малоярославец",36.4637229247171,55.0135038992251,27.8,26,"условно комфортный климат",40,42,31,27,29,31,200,"https://api.индекс-городов.рф/uploads/city/emblem/3736/thumb_393_maloyaroslavets.png","Калужская область","Малый город"
"391",3737,315,"Мамадыш",51.3979210699247,55.7085086552766,15.9,27,"условно комфортный климат",35,37,16,28,28,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/3737/thumb_394_mamadish.png","Республика Татарстан","Малый город"
"392",3738,273,"Мамоново",19.9290530406883,54.4640710016212,8,27,"условно комфортный климат",37,39,21,14,24,32,167,"https://api.индекс-городов.рф/uploads/city/emblem/3738/thumb_395_mamonovo.png","Калининградская область","Малый город"
"393",3739,278,"Мантурово",44.7651807584104,58.3266678120287,15,27,"условно комфортный климат",31,28,15,19,27,29,149,"https://api.индекс-городов.рф/uploads/city/emblem/3739/thumb_396_Manturovo.png","Костромская область","Малый город"
"394",3740,276,"Мариинск",87.7362817298089,56.2099304161642,37.9,26,"условно комфортный климат",22,26,24,28,25,35,160,"https://api.индекс-городов.рф/uploads/city/emblem/3740/thumb_397_mariinsk.png","Кемеровская область","Малый город"
"395",3741,320,"Мариинский Посад",47.7191961917309,56.1084724319409,8.5,27,"условно комфортный климат",39,37,18,27,23,35,179,"https://api.индекс-городов.рф/uploads/city/emblem/3741/thumb_398_mariinski_posad.png","Чувашская Республика","Малый город"
"396",3742,324,"Маркс",46.7594881301112,51.7087326389984,30.7,26,"условно комфортный климат",44,29,27,44,35,34,213,"https://api.индекс-городов.рф/uploads/city/emblem/3742/thumb_399_marks.png","Саратовская область","Малый город"
"397",3743,264,"Мглин",32.8486901162892,53.0581264046449,7.1,27,"условно комфортный климат",21,29,25,18,21,36,150,"https://api.индекс-городов.рф/uploads/city/emblem/3743/thumb_400_mglin.gif","Брянская область","Малый город"
"398",3744,336,"Мегион",76.0806887815167,61.0449263686655,46.6,26,"тяжелые климатические условия",31,31,26,27,32,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/3744/thumb_401_megion.png","Ханты-Мансийский автономный округ","Малый город"
"399",3745,308,"Медвежьегорск",34.4459731863672,62.913263118324,14.1,27,"условно комфортный климат",35,33,34,21,18,31,172,"https://api.индекс-городов.рф/uploads/city/emblem/3745/thumb_402_medvezhiegorsk.png","Республика Карелия","Малый город"
"400",3746,293,"Медногорск",57.6126447600189,51.4377729570473,24.6,27,"условно комфортный климат",34,26,23,20,21,35,159,"https://api.индекс-городов.рф/uploads/city/emblem/3746/thumb_403_mednogorsk.png","Оренбургская область","Малый город"
"401",3747,274,"Медынь",35.8585022179887,54.9682438180653,8.2,27,"условно комфортный климат",40,33,15,27,26,23,164,"https://api.индекс-городов.рф/uploads/city/emblem/3747/thumb_404_medyn.png","Калужская область","Малый город"
"402",3748,261,"Мезень",44.2412711883369,65.8511733734285,3.2,28,"тяжелые климатические условия",15,28,36,27,16,34,156,"https://api.индекс-городов.рф/uploads/city/emblem/3748/thumb_405_mezen.png","Архангельская область","Малый город"
"403",3749,265,"Меленки",41.6304401337142,55.3368704750066,13.5,27,"условно комфортный климат",32,29,23,32,26,37,179,"https://api.индекс-городов.рф/uploads/city/emblem/3749/thumb_406_melenki.png","Владимирская область","Малый город"
"404",3750,315,"Менделеевск",52.308465782303,55.9005673073412,22.1,27,"условно комфортный климат",45,38,20,26,25,38,192,"https://api.индекс-городов.рф/uploads/city/emblem/3750/thumb_407_mendeleyevsk.png","Республика Татарстан","Малый город"
"405",3751,315,"Мензелинск",53.0977103719921,55.7291426830751,16.9,27,"условно комфортный климат",44,32,20,27,22,42,187,"https://api.индекс-городов.рф/uploads/city/emblem/3751/thumb_408_menzelinsk.gif","Республика Татарстан","Малый город"
"406",3752,274,"Мещовск",35.2837012631142,54.3168921091113,3.8,28,"условно комфортный климат",31,36,21,23,20,23,154,"https://api.индекс-городов.рф/uploads/city/emblem/3752/thumb_409_meschovsk.png","Калужская область","Малый город"
"407",3753,309,"Микунь",50.0724947604748,62.3582742713218,9.6,27,"условно комфортный климат",24,33,25,22,23,37,164,"https://api.индекс-городов.рф/uploads/city/emblem/3753/thumb_410_mikun.gif","Республика Коми","Малый город"
"408",3754,321,"Миллерово",40.3922512324063,48.9205915882594,34.5,26,"условно комфортный климат",27,26,26,20,26,39,164,"https://api.индекс-городов.рф/uploads/city/emblem/3754/thumb_411_millerovo.png","Ростовская область","Малый город"
"409",3755,337,"Миньяр",57.5395648471394,55.0713049141262,8.9,27,"условно комфортный климат",45,36,28,19,20,31,179,"https://api.индекс-городов.рф/uploads/city/emblem/3755/thumb_412_minyar.png","Челябинская область","Малый город"
"410",3756,261,"Мирный",40.3724967228212,62.7566244953172,32.9,26,"условно комфортный климат",35,40,24,21,22,39,181,"https://api.индекс-городов.рф/uploads/city/emblem/3756/thumb_413_mirny.png","Архангельская область","Малый город"
"411",3757,313,"Мирный",113.972092407426,62.5270436166521,35.4,26,"тяжелые климатические условия",20,25,13,23,22,34,137,"https://api.индекс-городов.рф/uploads/city/emblem/3757/thumb_414_mirny.png","Республика Саха (Якутия)","Малый город"
"412",3758,322,"Михайлов",39.0150205704813,54.2269822450035,9.9,27,"условно комфортный климат",28,35,33,24,24,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/3758/thumb_415_mikhailov.png","Рязанская область","Малый город"
