"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name"
1534,151,"Морозовск",41.8125315201943,48.3519435909928,24.6,12,"условно комфортный климат",37,18,11,17,22,38,143,"https://api.индекс-городов.рф/uploads/city/emblem/1534/thumb_422_morozovsk.png","Ростовская область","Малый город"
1535,159,"Моршанск",41.8064411108388,53.4402042928732,38,12,"условно комфортный климат",43,30,16,27,31,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/1535/thumb_423_morshansk.gif","Тамбовская область","Малый город"
1536,104,"Мосальск",34.9721667549878,54.4853712474224,4.2,14,"условно комфортный климат",37,44,12,25,26,30,174,"https://api.индекс-городов.рф/uploads/city/emblem/1536/thumb_424_mosalsk.png","Калужская область","Малый город"
1537,169,"Муравленко",74.5340510365391,63.7976700224642,31.6,12,"тяжелые климатические условия",30,37,22,19,28,41,177,"https://api.индекс-городов.рф/uploads/city/emblem/1537/thumb_425_muravlenko.png","Ямало-Ненецкий автономный округ","Малый город"
1538,107,"Мураши",48.9628821094524,59.3956362926452,5.9,13,"условно комфортный климат",24,30,23,16,14,34,141,"https://api.индекс-городов.рф/uploads/city/emblem/1538/thumb_426_murashy.png","Кировская область","Малый город"
1539,124,"Мценск",36.5702391845716,53.2817801338903,36.6,12,"условно комфортный климат",50,33,25,40,28,30,206,"https://api.индекс-городов.рф/uploads/city/emblem/1539/thumb_427_mtsensk.png","Орловская область","Малый город"
1540,106,"Мыски",87.7407699940379,53.7280134595209,40.8,12,"условно комфортный климат",41,30,24,22,22,29,168,"https://api.индекс-городов.рф/uploads/city/emblem/1540/thumb_428_mysky.png","Кемеровская область","Малый город"
1541,170,"Мышкин",38.4515954514794,57.7881178188606,5.5,13,"условно комфортный климат",38,33,36,37,23,40,207,"https://api.индекс-городов.рф/uploads/city/emblem/1541/thumb_429_myshkin.png","Ярославская область","Малый город"
1542,119,"Навашино",42.1960030591427,55.532593025163,14.6,13,"условно комфортный климат",41,30,24,21,27,35,178,"https://api.индекс-городов.рф/uploads/city/emblem/1542/thumb_430_navashino.png","Нижегородская область","Малый город"
1543,101,"Наволоки",41.9636880166651,57.461205871453,9.1,13,"условно комфортный климат",34,19,23,26,21,32,155,"https://api.индекс-городов.рф/uploads/city/emblem/1543/thumb_431_navoloki.png","Ивановская область","Малый город"
1544,169,"Надым",72.5877591474005,65.5217893637302,44.8,12,"тяжелые климатические условия",46,34,38,26,25,42,211,"https://api.индекс-городов.рф/uploads/city/emblem/1544/thumb_432_nadym.png","Ямало-Ненецкий автономный округ","Малый город"
1545,122,"Называевск",71.3487251155107,55.5701754077822,10.9,13,"условно комфортный климат",21,28,18,29,17,32,145,"https://api.индекс-городов.рф/uploads/city/emblem/1545/thumb_433_nazivaevsk.png","Омская область","Малый город"
1518,95,"Меленки",41.6304401337142,55.3368704750066,13.5,13,"условно комфортный климат",33,26,25,33,24,33,174,"https://api.индекс-городов.рф/uploads/city/emblem/1518/thumb_406_melenki.png","Владимирская область","Малый город"
1488,119,"Лукоянов",44.4723718843819,55.0358181931426,13.8,13,"условно комфортный климат",22,29,24,28,17,38,158,"https://api.индекс-городов.рф/uploads/city/emblem/1488/thumb_376_lukoyanov.png","Нижегородская область","Малый город"
1489,116,"Луховицы",39.0256453388127,54.9495176754043,30.4,12,"условно комфортный климат",42,27,14,28,36,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/1489/thumb_377_lukhovitsy.png","Московская область","Малый город"
1490,119,"Лысково",45.0328250697155,56.0335742415497,21.1,13,"условно комфортный климат",40,34,30,22,19,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1490/thumb_378_lyskovo.png","Нижегородская область","Малый город"
1491,112,"Льгов",35.2675720240213,51.655230859742,18.1,13,"условно комфортный климат",28,27,29,25,14,35,158,"https://api.индекс-городов.рф/uploads/city/emblem/1491/thumb_379_lgov.png","Курская область","Малый город"
1492,113,"Любань",31.2470666542926,59.3484329028927,4.4,14,"условно комфортный климат",36,20,25,27,17,23,148,"https://api.индекс-городов.рф/uploads/city/emblem/1492/thumb_380_luban.gif","Ленинградская область","Малый город"
1493,170,"Любим",40.687279596394,58.355734205169,5,13,"условно комфортный климат",25,19,33,28,19,36,160,"https://api.индекс-городов.рф/uploads/city/emblem/1493/thumb_381_lyubim.png","Ярославская область","Малый город"
1494,104,"Людиново",34.4423813590627,53.8465838013915,37.3,12,"условно комфортный климат",39,33,14,18,29,36,169,"https://api.индекс-городов.рф/uploads/city/emblem/1494/thumb_382_lyudinovo.png","Калужская область","Малый город"
1495,166,"Лянтор",72.1904075122277,61.633444307749,41.2,12,"тяжелые климатические условия",29,32,24,15,28,25,153,"https://api.индекс-городов.рф/uploads/city/emblem/1495/thumb_383_luantor.png","Ханты-Мансийский автономный округ","Малый город"
1496,134,"Магас",44.8161570616845,43.1694077552606,12.2,13,"условно комфортный климат",43,43,17,23,10,36,172,"https://api.индекс-городов.рф/uploads/city/emblem/1496/thumb_384_magas.png","Республика Ингушетия","Малый город"
1497,135,"Майский",44.0620271356755,43.6334913111365,26.7,12,"условно комфортный климат",40,21,17,20,24,36,158,"https://api.индекс-городов.рф/uploads/city/emblem/1497/thumb_385_Maiskiy.png","Республика Кабардино-Балкария","Малый город"
1498,155,"Макаров",142.776054917044,48.6211046760696,6.3,13,"условно комфортный климат",15,30,28,18,23,38,152,"https://api.индекс-городов.рф/uploads/city/emblem/1498/thumb_386_Makarov.png","Сахалинская область","Малый город"
1499,108,"Макарьев",43.8080722781301,57.8689511492788,6.4,13,"условно комфортный климат",37,30,19,28,18,36,168,"https://api.индекс-городов.рф/uploads/city/emblem/1499/thumb_387_makariev.png","Костромская область","Малый город"
1500,111,"Макушино",67.2426409734649,55.2067777753396,7.7,13,"условно комфортный климат",19,27,20,20,12,30,128,"https://api.индекс-городов.рф/uploads/city/emblem/1500/thumb_388_Makushino.png","Курганская область","Малый город"
1502,134,"Малгобек",44.6414769853987,43.5303956326399,38.6,12,"условно комфортный климат",42,24,19,9,14,36,144,"https://api.индекс-городов.рф/uploads/city/emblem/1502/thumb_390_malgobek.png","Республика Ингушетия","Малый город"
1503,107,"Малмыж",50.6897256174261,56.521408525671,7.2,13,"условно комфортный климат",27,26,23,30,17,36,159,"https://api.индекс-городов.рф/uploads/city/emblem/1503/thumb_391_malmizh.png","Кировская область","Малый город"
1506,145,"Мамадыш",51.3979210699247,55.7085086552766,15.9,13,"условно комфортный климат",34,37,14,30,24,36,175,"https://api.индекс-городов.рф/uploads/city/emblem/1506/thumb_394_mamadish.png","Республика Татарстан","Малый город"
1507,103,"Мамоново",19.9290530406883,54.4640710016212,8,13,"условно комфортный климат",34,40,18,14,19,28,153,"https://api.индекс-городов.рф/uploads/city/emblem/1507/thumb_395_mamonovo.png","Калининградская область","Малый город"
1508,108,"Мантурово",44.7651807584104,58.3266678120287,15,13,"условно комфортный климат",30,27,10,23,24,28,142,"https://api.индекс-городов.рф/uploads/city/emblem/1508/thumb_396_Manturovo.png","Костромская область","Малый город"
1509,106,"Мариинск",87.7362817298089,56.2099304161642,37.9,12,"условно комфортный климат",24,23,22,26,22,32,149,"https://api.индекс-городов.рф/uploads/city/emblem/1509/thumb_397_mariinsk.png","Кемеровская область","Малый город"
1510,150,"Мариинский Посад",47.7191961917309,56.1084724319409,8.5,13,"условно комфортный климат",39,39,18,30,16,33,175,"https://api.индекс-городов.рф/uploads/city/emblem/1510/thumb_398_mariinski_posad.png","Чувашская Республика","Малый город"
1511,154,"Маркс",46.7594881301112,51.7087326389984,30.7,12,"условно комфортный климат",44,32,28,45,32,26,207,"https://api.индекс-городов.рф/uploads/city/emblem/1511/thumb_399_marks.png","Саратовская область","Малый город"
1512,94,"Мглин",32.8486901162892,53.0581264046449,7.1,13,"условно комфортный климат",20,29,23,18,18,28,136,"https://api.индекс-городов.рф/uploads/city/emblem/1512/thumb_400_mglin.gif","Брянская область","Малый город"
1513,166,"Мегион",76.0806887815167,61.0449263686655,46.6,12,"тяжелые климатические условия",25,36,24,29,29,36,179,"https://api.индекс-городов.рф/uploads/city/emblem/1513/thumb_401_megion.png","Ханты-Мансийский автономный округ","Малый город"
1514,138,"Медвежьегорск",34.4459731863672,62.913263118324,14.1,13,"условно комфортный климат",34,32,33,19,17,33,168,"https://api.индекс-городов.рф/uploads/city/emblem/1514/thumb_402_medvezhiegorsk.png","Республика Карелия","Малый город"
1515,123,"Медногорск",57.6126447600189,51.4377729570473,24.6,12,"условно комфортный климат",37,27,20,21,21,33,159,"https://api.индекс-городов.рф/uploads/city/emblem/1515/thumb_403_mednogorsk.png","Оренбургская область","Малый город"
1516,104,"Медынь",35.8585022179887,54.9682438180653,8.2,13,"условно комфортный климат",41,33,16,28,22,24,164,"https://api.индекс-городов.рф/uploads/city/emblem/1516/thumb_404_medyn.png","Калужская область","Малый город"
1487,107,"Луза",47.2660645270161,60.6247905816787,9.9,13,"условно комфортный климат",20,24,21,17,11,36,129,"https://api.индекс-городов.рф/uploads/city/emblem/1487/thumb_375_luza.png","Кировская область","Малый город"
1460,95,"Курлово",40.612950481631,55.4529530554664,5.7,13,"условно комфортный климат",32,23,20,19,17,30,141,"https://api.индекс-городов.рф/uploads/city/emblem/1460/thumb_348_kurlovo.gif","Владимирская область","Малый город"
1461,116,"Куровское",38.9145436869908,55.5823421189634,20.6,13,"условно комфортный климат",46,30,13,44,25,35,193,"https://api.индекс-городов.рф/uploads/city/emblem/1461/thumb_349_kurovskoe.png","Московская область","Малый город"
1462,111,"Куртамыш",64.4284043717089,54.9426236983504,16.5,13,"условно комфортный климат",15,20,24,17,11,27,114,"https://api.индекс-городов.рф/uploads/city/emblem/1462/thumb_350_kurtamysh.png","Курганская область","Малый город"
1463,112,"Курчатов",35.6615396588499,51.6637620146658,38.1,12,"условно комфортный климат",47,37,32,20,23,36,195,"https://api.индекс-городов.рф/uploads/city/emblem/1463/thumb_351_kurcatov.gif","Курская область","Малый город"
1464,167,"Куса",59.4385186906917,55.3436126028005,16.7,13,"условно комфортный климат",40,25,29,27,20,37,178,"https://api.индекс-городов.рф/uploads/city/emblem/1464/thumb_352_kusa.png","Челябинская область","Малый город"
1465,156,"Кушва",59.7466760092189,58.2817274051763,27.2,12,"условно комфортный климат",32,29,21,19,26,29,156,"https://api.индекс-городов.рф/uploads/city/emblem/1465/thumb_353_kushva.png","Свердловская область","Малый город"
1466,167,"Кыштым",60.5448829233992,55.7080835630267,36.2,12,"условно комфортный климат",43,28,21,30,33,31,186,"https://api.индекс-городов.рф/uploads/city/emblem/1466/thumb_354_kyshtym.gif","Челябинская область","Малый город"
1467,132,"Кяхта",106.45157346569,50.3623847145145,20.3,13,"условно комфортный климат",22,28,21,17,19,30,137,"https://api.индекс-городов.рф/uploads/city/emblem/1467/thumb_355_kyahta.png","Республика Бурятия","Малый город"
1468,169,"Лабытнанги",66.3503148525382,66.6785265508828,26.3,12,"тяжелые климатические условия",16,30,34,23,29,32,164,"https://api.индекс-городов.рф/uploads/city/emblem/1468/thumb_356_labytnangi.png","Ямало-Ненецкий автономный округ","Малый город"
1469,136,"Лагань",47.3520732748782,45.4014007285777,12.8,13,"условно комфортный климат",32,23,8,16,15,28,122,"https://api.индекс-городов.рф/uploads/city/emblem/1469/thumb_357_lagan.gif","Республика Калмыкия","Малый город"
1470,103,"Ладушкин",20.1600264107373,54.5714792651613,3.9,14,"условно комфортный климат",32,32,33,14,14,30,155,"https://api.индекс-городов.рф/uploads/city/emblem/1470/thumb_358_ladushkin.png","Калининградская область","Малый город"
1471,145,"Лаишево",49.5442749190877,55.4057158470419,8.8,13,"условно комфортный климат",33,33,18,25,13,37,159,"https://api.индекс-городов.рф/uploads/city/emblem/1471/thumb_359_laishevo.png","Республика Татарстан","Малый город"
1472,95,"Лакинск",39.9482346266296,56.0170758401589,14.1,13,"условно комфортный климат",36,31,23,27,16,31,164,"https://api.индекс-городов.рф/uploads/city/emblem/1472/thumb_360_lakinsk.gif","Владимирская область","Малый город"
1473,166,"Лангепас",75.1804965591626,61.2568402167992,44.6,12,"тяжелые климатические условия",39,33,32,22,32,37,195,"https://api.индекс-городов.рф/uploads/city/emblem/1473/thumb_361_langepas.png","Ханты-Мансийский автономный округ","Малый город"
1474,138,"Лахденпохья",30.1779851980661,61.5242354781758,7.1,13,"условно комфортный климат",21,22,28,14,21,32,138,"https://api.индекс-городов.рф/uploads/city/emblem/1474/thumb_362_lakhdenpokhia.png","Республика Карелия","Малый город"
1475,114,"Лебедянь",39.1467718873261,53.0245455630438,19.2,13,"условно комфортный климат",43,23,24,27,28,31,176,"https://api.индекс-городов.рф/uploads/city/emblem/1475/thumb_363_lebedyan.png","Липецкая область","Малый город"
1476,96,"Ленинск",45.2078078795109,48.7118096822862,14.4,13,"условно комфортный климат",35,17,8,12,19,37,128,"https://api.индекс-городов.рф/uploads/city/emblem/1476/thumb_364_leninsk.gif","Волгоградская область","Малый город"
1477,143,"Ленск",114.909691970529,60.7240891484087,23.2,13,"тяжелые климатические условия",25,27,14,13,15,30,124,"https://api.индекс-городов.рф/uploads/city/emblem/1477/thumb_365_lensk.gif","Республика Саха (Якутия)","Малый город"
1478,158,"Лермонтов",42.9578095514806,44.1059990849329,22.9,13,"условно комфортный климат",46,44,13,18,25,34,180,"https://api.индекс-городов.рф/uploads/city/emblem/1478/thumb_366_lermontov.png","Ставропольский край","Малый город"
1479,127,"Лесозаводск",133.401854410451,45.4690691623193,35.1,12,"условно комфортный климат",38,18,27,10,16,27,136,"https://api.индекс-городов.рф/uploads/city/emblem/1479/thumb_367_lesozavodsk.gif","Приморский край","Малый город"
1480,124,"Ливны",37.5880736374309,52.4179082610273,47.2,12,"условно комфортный климат",40,26,40,29,28,34,197,"https://api.индекс-городов.рф/uploads/city/emblem/1480/thumb_368_livny.png","Орловская область","Малый город"
1481,116,"Ликино-Дулево",38.9508548501673,55.7137174482153,28.8,12,"условно комфортный климат",35,20,26,32,29,30,172,"https://api.индекс-городов.рф/uploads/city/emblem/1481/thumb_369_likino-dulevo.png","Московская область","Малый город"
1482,162,"Липки",37.7008373649459,53.9438771650449,8.1,13,"условно комфортный климат",19,22,28,29,16,33,147,"https://api.индекс-городов.рф/uploads/city/emblem/1482/thumb_370_lipki.gif","Тульская область","Малый город"
1483,160,"Лихославль",35.4636232865834,57.1266865307749,11.4,13,"условно комфортный климат",38,29,31,18,17,33,166,"https://api.индекс-городов.рф/uploads/city/emblem/1483/thumb_371_likhoslavl.png","Тверская область","Малый город"
1484,113,"Лодейное Поле",33.5380743837388,60.7276706683761,19,13,"условно комфортный климат",36,41,22,38,25,40,202,"https://api.индекс-городов.рф/uploads/city/emblem/1484/thumb_372_lodeinoe_pole.gif","Ленинградская область","Малый город"
1485,116,"Лосино-Петровский",38.1972534967512,55.8701020563133,25.4,12,"условно комфортный климат",44,22,36,39,31,37,209,"https://api.индекс-городов.рф/uploads/city/emblem/1485/thumb_373_losino-petrovsky.png","Московская область","Малый город"
1459,155,"Курильск",147.877949048576,45.2304648093123,1.5,14,"условно комфортный климат",15,39,34,25,21,26,160,"https://api.индекс-городов.рф/uploads/city/emblem/1459/thumb_347_kurilsk.png","Сахалинская область","Малый город"
1432,107,"Котельнич",48.3235777904688,58.3061958987095,22.9,13,"условно комфортный климат",34,30,25,22,21,32,164,"https://api.индекс-городов.рф/uploads/city/emblem/1432/thumb_320_kotelnich.png","Кировская область","Малый город"
1433,96,"Котово",44.8043447621647,50.3209163977546,21.4,13,"условно комфортный климат",34,39,17,31,20,36,177,"https://api.индекс-городов.рф/uploads/city/emblem/1433/thumb_321_kotovo.gif","Волгоградская область","Малый город"
1434,159,"Котовск",41.5053106621573,52.5919801299928,29,12,"условно комфортный климат",56,34,30,23,28,30,201,"https://api.индекс-городов.рф/uploads/city/emblem/1434/thumb_322_kotovsk.png","Тамбовская область","Малый город"
1435,101,"Кохма",41.0984205322617,56.9320202070411,30.2,12,"условно комфортный климат",47,29,32,31,18,24,181,"https://api.индекс-городов.рф/uploads/city/emblem/1435/thumb_323_kokhma.png","Ивановская область","Малый город"
1436,97,"Красавино",46.4711149751088,60.9614942008344,5.9,13,"условно комфортный климат",37,28,30,17,13,28,153,"https://api.индекс-городов.рф/uploads/city/emblem/1436/thumb_324_krasavino.jpg","Вологодская область","Малый город"
1437,154,"Красноармейск",45.699940570022,51.0194823817707,22.3,13,"условно комфортный климат",26,31,13,25,20,37,152,"https://api.индекс-городов.рф/uploads/city/emblem/1437/thumb_325_krasnoarmeysk.png","Саратовская область","Малый город"
1438,116,"Красноармейск",38.1291403294939,56.1080963276766,26.3,12,"условно комфортный климат",40,31,28,41,29,34,203,"https://api.индекс-городов.рф/uploads/city/emblem/1438/thumb_326_krasnoarmeysk.png","Московская область","Малый город"
1439,126,"Красновишерск",57.0776101345883,60.4031159356547,14.8,13,"условно комфортный климат",42,29,18,21,17,39,166,"https://api.индекс-городов.рф/uploads/city/emblem/1439/thumb_327_krasnovishersk.png","Пермский край","Малый город"
1440,116,"Краснозаводск",38.2496615412606,56.4389748859342,12.8,13,"условно комфортный климат",19,34,26,29,22,33,163,"https://api.индекс-городов.рф/uploads/city/emblem/1440/thumb_328_krasnozavodsk.png","Московская область","Малый город"
1441,103,"Краснознаменск",22.4930117176718,54.9443336502041,3.1,14,"условно комфортный климат",24,34,34,14,27,25,158,"https://api.индекс-городов.рф/uploads/city/emblem/1441/thumb_329_krasnoznamensk.png","Калининградская область","Малый город"
1443,96,"Краснослободск",44.5735599581941,48.6930182719632,17.1,13,"условно комфортный климат",31,29,24,12,17,37,150,"https://api.индекс-городов.рф/uploads/city/emblem/1443/thumb_331_krasnoslobodsk.png","Волгоградская область","Малый город"
1444,142,"Краснослободск",43.7881026927758,54.4227047035082,9.2,13,"условно комфортный климат",21,24,25,23,21,32,146,"https://api.индекс-городов.рф/uploads/city/emblem/1444/thumb_332_krasnoslobodsk.png","Республика Мордовия","Малый город"
1445,156,"Красноуральск",60.0834681539432,58.3436662990169,22.5,13,"условно комфортный климат",34,39,17,16,23,40,169,"https://api.индекс-городов.рф/uploads/city/emblem/1445/thumb_333_krasnouralsk.png","Свердловская область","Малый город"
1446,156,"Красноуфимск",57.7770188433856,56.6199382583732,37.7,12,"условно комфортный климат",30,24,16,25,32,35,162,"https://api.индекс-городов.рф/uploads/city/emblem/1446/thumb_334_krasnoufimsk.png","Свердловская область","Малый город"
1447,154,"Красный Кут",46.9622717342307,50.9570810007905,14.1,13,"условно комфортный климат",33,31,22,27,26,27,166,"https://api.индекс-городов.рф/uploads/city/emblem/1447/thumb_335_krasny_kut.png","Саратовская область","Малый город"
1448,151,"Красный Сулин",40.0580300721256,47.8699749859805,37.6,12,"условно комфортный климат",40,31,11,12,27,32,153,"https://api.индекс-городов.рф/uploads/city/emblem/1448/thumb_336_krasny_sulin.png","Ростовская область","Малый город"
1449,160,"Красный Холм",37.1215716166794,58.0605511496738,5,13,"условно комфортный климат",24,31,21,30,14,33,153,"https://api.индекс-городов.рф/uploads/city/emblem/1449/thumb_337_krasnii_holm.png","Тверская область","Малый город"
1450,104,"Кременки",37.1216670663648,54.887355689271,10.3,13,"условно комфортный климат",48,33,14,26,22,32,175,"https://api.индекс-городов.рф/uploads/city/emblem/1450/thumb_338_kremenki.png","Калужская область","Малый город"
1451,116,"Кубинка",36.728784401441,55.576260834835,20.1,13,"условно комфортный климат",39,30,21,32,19,37,178,"https://api.индекс-городов.рф/uploads/city/emblem/1451/thumb_339_kubinka.png","Московская область","Малый город"
1452,123,"Кувандык",57.3741688574495,51.4759536370475,23.3,13,"условно комфортный климат",32,33,19,16,17,37,154,"https://api.индекс-городов.рф/uploads/city/emblem/1452/thumb_340_kuvandik.png","Оренбургская область","Малый город"
1453,160,"Кувшиново",34.1560390820392,57.0293839570394,8.9,13,"условно комфортный климат",25,30,25,19,16,27,142,"https://api.индекс-городов.рф/uploads/city/emblem/1453/thumb_341_kuvshinovo.png","Тверская область","Малый город"
1454,126,"Кудымкар",54.6394859360481,59.0181213245316,30.4,12,"условно комфортный климат",20,31,18,24,26,40,159,"https://api.индекс-городов.рф/uploads/city/emblem/1454/thumb_342_kudymkar.png","Пермский край","Малый город"
1455,121,"Куйбышев",78.3214870867781,55.4488200634175,43.5,12,"условно комфортный климат",31,28,15,23,22,37,156,"https://api.индекс-городов.рф/uploads/city/emblem/1455/thumb_343_kuybishev.png","Новосибирская область","Малый город"
1456,119,"Кулебаки",42.5256207545025,55.4157271853449,31.8,12,"условно комфортный климат",26,28,26,23,30,33,166,"https://api.индекс-городов.рф/uploads/city/emblem/1456/thumb_344_Kylebaki_rayon.png","Нижегородская область","Малый город"
1457,121,"Купино",77.3004043153911,54.3800761524851,13.8,13,"условно комфортный климат",30,37,20,13,15,38,153,"https://api.индекс-городов.рф/uploads/city/emblem/1457/thumb_345_kupino.png","Новосибирская область","Малый город"
1431,96,"Котельниково",43.1418697671418,47.6294100542098,20.4,13,"условно комфортный климат",37,36,19,15,19,33,159,"https://api.индекс-городов.рф/uploads/city/emblem/1431/thumb_319_kotelnikovo.png","Волгоградская область","Малый город"
1403,107,"Кирс",52.2312344547881,59.3434120253003,9.2,13,"условно комфортный климат",23,20,28,22,16,32,141,"https://api.индекс-городов.рф/uploads/city/emblem/1403/thumb_291_Kirs.png","Кировская область","Малый город"
1404,159,"Кирсанов",42.7531821701978,52.6500418597252,16.1,13,"условно комфортный климат",32,30,28,40,28,33,191,"https://api.индекс-городов.рф/uploads/city/emblem/1404/thumb_292_Kirsanov.gif","Тамбовская область","Малый город"
1405,119,"Княгинино",45.0349320679748,55.8231967752504,6.5,13,"условно комфортный климат",34,35,15,22,21,35,162,"https://api.индекс-городов.рф/uploads/city/emblem/1405/thumb_293_Knyaginino.png","Нижегородская область","Малый город"
1406,117,"Ковдор",30.5264290708283,67.5660458890729,16.2,13,"тяжелые климатические условия",48,33,25,23,16,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1406/thumb_294_Kovdor.png","Мурманская область","Малый город"
1407,142,"Ковылкино",43.9135378375616,54.0358628819043,18.9,13,"условно комфортный климат",31,29,15,20,26,37,158,"https://api.индекс-городов.рф/uploads/city/emblem/1407/thumb_295_Kovylkino.png","Республика Мордовия","Малый город"
1408,110,"Кодинск",99.2057706143904,58.6021845065147,15.7,13,"условно комфортный климат",40,29,19,15,19,36,158,"https://api.индекс-городов.рф/uploads/city/emblem/1408/thumb_296_Kodinsk.png","Красноярский край","Малый город"
1409,104,"Козельск",35.784370581155,54.0312884695653,16.4,13,"условно комфортный климат",43,37,27,21,20,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/1409/thumb_297_Kozelsk.png","Калужская область","Малый город"
1410,150,"Козловка",48.2467832533648,55.8348029670016,8.6,13,"условно комфортный климат",36,25,24,25,20,28,158,"https://api.индекс-городов.рф/uploads/city/emblem/1410/thumb_298_Kozlovka.png","Чувашская Республика","Малый город"
1411,141,"Козьмодемьянск",46.5541573551324,56.3266347921348,20.1,13,"условно комфортный климат",33,25,27,41,27,35,188,"https://api.индекс-городов.рф/uploads/city/emblem/1411/thumb_299_Kozmodemiansk.png","Республика Марий Эл","Малый город"
1412,117,"Кола",33.0247090878998,68.873966853115,9.7,13,"тяжелые климатические условия",52,44,19,26,24,36,201,"https://api.индекс-городов.рф/uploads/city/emblem/1412/thumb_300_Kola.png","Мурманская область","Малый город"
1413,108,"Кологрив",44.3258035629788,58.8221270240237,2.9,14,"условно комфортный климат",31,24,12,28,26,30,151,"https://api.индекс-городов.рф/uploads/city/emblem/1413/thumb_301_Kologriv.png","Костромская область","Малый город"
1414,161,"Колпашево",82.9685185539217,58.3138615236607,22.9,13,"тяжелые климатические условия",27,25,25,14,20,33,144,"https://api.индекс-городов.рф/uploads/city/emblem/1414/thumb_302_kolpashevo.png","Томская область","Малый город"
1415,95,"Кольчугино",39.3729935691448,56.3089487499367,42,12,"условно комфортный климат",41,34,33,28,32,31,199,"https://api.индекс-городов.рф/uploads/city/emblem/1415/thumb_303_kolchugino.gif","Владимирская область","Малый город"
1416,113,"Коммунар",30.4123260212358,59.6271963460722,22.2,13,"условно комфортный климат",37,43,25,23,14,35,177,"https://api.индекс-городов.рф/uploads/city/emblem/1416/thumb_304_kommunar.png","Ленинградская область","Малый город"
1417,101,"Комсомольск",40.3821973045869,57.0279700579998,8,13,"условно комфортный климат",35,34,23,32,22,29,175,"https://api.индекс-городов.рф/uploads/city/emblem/1417/thumb_305_komsomolsk.png","Ивановская область","Малый город"
1418,160,"Конаково",36.7754290535136,56.7145487621727,36.5,12,"условно комфортный климат",32,35,33,26,32,33,191,"https://api.индекс-городов.рф/uploads/city/emblem/1418/thumb_306_konakovo.png","Тверская область","Малый город"
1419,138,"Кондопога",34.2590789535276,62.2068763547246,29.2,12,"условно комфортный климат",31,37,29,31,23,35,186,"https://api.индекс-городов.рф/uploads/city/emblem/1419/thumb_307_kondopoga.png","Республика Карелия","Малый город"
1420,104,"Кондрово",35.9241412513532,54.7989732556964,14.6,13,"условно комфортный климат",35,34,10,19,23,32,153,"https://api.индекс-городов.рф/uploads/city/emblem/1420/thumb_308_Kondrovo.png","Калужская область","Малый город"
1421,151,"Константиновск",41.1037541240937,47.5829585871546,16.9,13,"условно комфортный климат",34,41,21,18,15,41,170,"https://api.индекс-городов.рф/uploads/city/emblem/1421/thumb_309_konstantinovsk.png","Ростовская область","Малый город"
1423,109,"Кореновск",39.4397361436479,45.4630244258893,42.4,12,"условно комфортный климат",32,22,19,21,23,29,146,"https://api.индекс-городов.рф/uploads/city/emblem/1423/thumb_311_korenovsk.png","Краснодарский край","Малый город"
1424,167,"Коркино",61.3817052421443,54.8927146583705,34,12,"условно комфортный климат",43,30,26,15,30,34,178,"https://api.индекс-городов.рф/uploads/city/emblem/1424/thumb_312_korkino.png","Челябинская область","Малый город"
1425,93,"Короча",37.1915305523048,50.8107211046987,5.8,13,"условно комфортный климат",44,29,25,37,17,35,187,"https://api.индекс-городов.рф/uploads/city/emblem/1425/thumb_313_korocha.png","Белгородская область","Малый город"
1426,155,"Корсаков",142.790429961849,46.6324752419043,34,12,"условно комфортный климат",23,29,29,20,24,37,162,"https://api.индекс-городов.рф/uploads/city/emblem/1426/thumb_314_korsakov.png","Сахалинская область","Малый город"
1427,91,"Коряжма",47.1242639418776,61.2909568139312,35.7,12,"условно комфортный климат",43,31,21,20,33,35,183,"https://api.индекс-городов.рф/uploads/city/emblem/1427/thumb_315_koryazhma.png","Архангельская область","Малый город"
1428,95,"Костерево",39.6344583563901,55.9379373607445,8.1,13,"условно комфортный климат",41,32,21,25,18,33,170,"https://api.индекс-городов.рф/uploads/city/emblem/1428/thumb_316_kosterevo.png","Владимирская область","Малый город"
1429,138,"Костомукша",30.61117164808,64.5867171172036,29.6,12,"тяжелые климатические условия",36,29,20,32,26,36,179,"https://api.индекс-городов.рф/uploads/city/emblem/1429/thumb_317_kostomuksha.png","Республика Карелия","Малый город"
1402,113,"Кировск",30.9970796393257,59.8747255916599,26.9,12,"условно комфортный климат",51,32,36,18,29,31,197,"https://api.индекс-городов.рф/uploads/city/emblem/1402/thumb_290_Kirovsk.png","Ленинградская область","Малый город"
1376,94,"Карачев",34.9907793766164,53.1195812856618,17.2,13,"условно комфортный климат",36,35,21,25,19,35,171,"https://api.индекс-городов.рф/uploads/city/emblem/1376/thumb_263_Karachev.png","Брянская область","Малый город"
1377,121,"Каргат",80.2849213874671,55.19397653147,9,13,"условно комфортный климат",27,27,26,13,13,35,141,"https://api.индекс-городов.рф/uploads/city/emblem/1377/thumb_264_Kargat.gif","Новосибирская область","Малый город"
